order_id,order_date,customer_id,city,product_name,category,quantity,unit_price,revenue,payment_method
934,2024-04-10,242,Rubavu,Optimum Nutrition Creatine,Creatine,1,31165,31165,Cash
935,2024-01-06,370,Musanze,Vitamins Complex,Vitamins,2,19968,39936,Mobile Money
936,2024-06-28,308,Huye,Optimum Nutrition Creatine,Creatine,1,34147,34147,Cash
937,2024-10-08,248,Huye,PreWorkout X,Pre-Workout,1,24794,24794,Cash
938,2024-11-15,226,Rubavu,Whey Protein,Whey,2,-11696,-23392,Mobile Money
939,2024-08-13,61,Rwamagana,PreWorkout X,Pre-Workout,3,29167,87501,Bank Transfer
940,2024-11-10,46,Kigali,Whey Protein,Whey,2,16420,32840,Mobile Money
941,2024-12-30,294,Kigali,Energy Extreme,Energy,1,33941,33941,Bank Transfer
942,2024-08-16,210,Kigali,Vitamins Complex,Vitamins,2,29029,58058,Card
943,2024-10-15,397,Huye,Creatine Monohydrate,Creatine,2,-20541,-41082,Mobile Money
944,2024-05-29,3,Huye,Energy Extreme,Energy,3,11757,35271,Bank Transfer
945,2024-10-03,93,Rwamagana,PreWorkout X,Pre-Workout,2,15637,31274,Cash
946,2024-07-16,235,Rubavu,Creatine Monohydrate,Creatine,4,21691,86764,Bank Transfer
947,2024-03-10,240,Kigali,Creatine Monohydrate,Creatine,4,34272,137088,Cash
948,2024-04-21,11,Rubavu,Vitamins Complex,Vitamins,3,24385,73155,Cash
949,2024-01-04,70,Rwamagana,PreWorkout X,Pre-Workout,3,23979,71937,Card
950,2024-12-15,68,Rubavu,Optimum Nutrition Creatine,Creatine,1,24607,24607,Bank Transfer
951,2024-11-26,320,Musanze,Whey Protein,Whey,3,29127,87381,Mobile Money
952,2024-11-13,332,Musanze,Energy Extreme,Energy,3,25449,76347,Cash
953,2024-12-15,89,Rubavu,Whey Protein,Whey,3,18548,55644,Bank Transfer
954,2024-04-04,311,Musanze,Whey Protein,Whey,2,17186,34372,Bank Transfer
955,2024-05-31,371,Kigali,Whey Protein,Whey,2,10619,21238,Cash
956,2024-11-06,125,Rubavu,Optimum Nutrition Creatine,Creatine,1,13642,13642,Card
957,2024-05-16,107,Kigali,Whey Protein,Whey,2,11296,22592,Card
958,2024-09-03,336,Rubavu,Vitamins Complex,Vitamins,3,34820,104460,Cash
959,2024-08-30,247,Musanze,Creatine Monohydrate,Creatine,2,-27313,-54626,Mobile Money
960,2024-01-31,362,Musanze,PreWorkout X,Pre-Workout,4,29596,118384,Bank Transfer
961,2024-02-09,352,Huye,Creatine Monohydrate,Creatine,4,20717,82868,Mobile Money
962,2024-08-16,94,Kigali,Energy Extreme,Energy,4,22782,91128,Bank Transfer
963,2024-02-05,39,Huye,Vitamins Complex,Vitamins,0,33978,0,Bank Transfer
964,2024-08-10,84,Musanze,Energy Extreme,Energy,1,22474,22474,Mobile Money
965,2024-01-06,93,Rubavu,Vitamins Complex,Vitamins,4,32357,129428,Card
966,2024-11-17,74,Rwamagana,Creatine Monohydrate,Creatine,2,22424,44848,Card
967,2024-08-07,156,Rwamagana,Whey Protein,Whey,4,-28020,-112080,Card
968,2024-03-15,171,Kigali,Creatine Monohydrate,Creatine,2,29710,59420,Card
969,2024-01-04,252,Kigali,Optimum Nutrition Creatine,Creatine,1,28601,28601,Card
970,2024-11-30,55,Huye,Whey Protein,Whey,0,28753,0,Bank Transfer
971,2024-05-13,91,Huye,Creatine Monohydrate,Creatine,4,19135,76540,Cash
972,2024-04-27,377,Musanze,Energy Extreme,Energy,2,25514,51028,Cash
973,2024-04-03,364,Huye,Creatine Monohydrate,Creatine,1,17618,17618,Cash
974,2024-03-02,10,Huye,PreWorkout X,Pre-Workout,1,11196,11196,Mobile Money
975,2024-07-12,248,Musanze,Whey Protein,Whey,4,33816,135264,Bank Transfer
976,2024-11-30,129,Kigali,Vitamins Complex,Vitamins,3,33073,99219,Bank Transfer
977,2024-07-21,93,Musanze,Vitamins Complex,Vitamins,4,18792,75168,Bank Transfer
978,2024-01-26,323,Kigali,Optimum Nutrition Creatine,Creatine,3,30208,90624,Mobile Money
979,2024-06-21,117,Musanze,Creatine Monohydrate,Creatine,4,12451,49804,Bank Transfer
980,2024-10-26,113,Kigali,Whey Protein,Whey,2,17778,35556,Card
981,2024-05-12,346,Musanze,Optimum Nutrition Creatine,Creatine,3,30058,90174,Card
982,2024-11-21,173,Rubavu,PreWorkout X,Pre-Workout,2,30753,61506,Mobile Money
983,2024-04-27,181,Rwamagana,Vitamins Complex,Vitamins,4,14956,59824,Card
984,2024-11-19,324,Musanze,Whey Protein,Whey,3,11105,33315,Mobile Money
985,2024-10-01,257,Huye,Optimum Nutrition Creatine,Creatine,1,28545,28545,Mobile Money
986,2024-07-30,365,Huye,PreWorkout X,Pre-Workout,2,34729,69458,Card
987,2024-08-12,343,Rwamagana,Whey Protein,Whey,4,30083,120332,Card
988,2024-01-20,203,Musanze,Energy Extreme,Energy,2,22602,45204,Card
989,2024-04-22,389,Rwamagana,Vitamins Complex,Vitamins,1,30584,30584,Card
990,2024-05-19,278,Kigali,Vitamins Complex,Vitamins,2,31904,63808,Mobile Money
991,2024-02-16,221,Musanze,Energy Extreme,Energy,2,11772,23544,Bank Transfer
992,2024-01-01,256,Kigali,PreWorkout X,Pre-Workout,4,22996,91984,Cash
993,2024-03-30,149,Rubavu,Energy Extreme,Energy,3,12871,38613,Bank Transfer
994,2024-05-21,371,Musanze,Whey Protein,Whey,3,20521,61563,Cash
995,2024-11-15,188,Musanze,Creatine Monohydrate,Creatine,3,11132,33396,Mobile Money
996,2024-02-07,327,Rwamagana,Optimum Nutrition Creatine,Creatine,3,33854,101562,Bank Transfer
997,2024-10-19,133,Musanze,Energy Extreme,Energy,2,22839,45678,Bank Transfer
998,2024-05-18,132,Musanze,Energy Extreme,Energy,1,14557,14557,Cash
999,2024-12-21,84,Rwamagana,Vitamins Complex,Vitamins,3,19065,57195,Card
1000,2024-11-28,116,Rubavu,Optimum Nutrition Creatine,Creatine,3,25089,75267,Card
1001,2024-09-15,392,Kigali,Creatine Monohydrate,Creatine,1,30700,30700,Mobile Money
1002,2024-06-09,147,Kigali,Whey Protein,Whey,1,19583,19583,Cash
1003,2024-06-26,46,Huye,Optimum Nutrition Creatine,Creatine,4,26998,107992,Bank Transfer
1004,2024-01-10,324,Rubavu,PreWorkout X,Pre-Workout,4,21757,87028,Bank Transfer
1005,2024-09-17,385,Rwamagana,Whey Protein,Whey,2,26654,53308,Card
1006,2024-05-17,283,Musanze,Vitamins Complex,Vitamins,3,25639,76917,Cash
1007,2024-06-20,189,Musanze,Whey Protein,Whey,4,24270,97080,Mobile Money
1008,2024-01-13,24,Rubavu,Optimum Nutrition Creatine,Creatine,4,24300,97200,Cash
1009,2024-06-16,4,Musanze,PreWorkout X,Pre-Workout,4,22265,89060,Cash
1010,2024-05-09,181,Rubavu,Energy Extreme,Energy,0,26673,0,Cash
1011,2024-03-24,279,Rwamagana,Creatine Monohydrate,Creatine,4,33155,132620,Cash
1012,2024-11-16,351,Huye,Creatine Monohydrate,Creatine,1,26964,26964,Card
1013,2024-11-14,318,Rwamagana,Whey Protein,Whey,2,14276,28552,Bank Transfer
1014,2024-04-10,249,Musanze,Vitamins Complex,Vitamins,1,27208,27208,Bank Transfer
1015,2024-11-24,326,Musanze,Vitamins Complex,Vitamins,4,24901,99604,Bank Transfer
1016,2024-09-29,168,Kigali,Creatine Monohydrate,Creatine,1,19865,19865,Mobile Money
1017,2024-09-21,85,Musanze,PreWorkout X,Pre-Workout,3,23926,71778,Mobile Money
1018,2024-02-07,3,Huye,Optimum Nutrition Creatine,Creatine,1,30691,30691,Bank Transfer
1019,2024-04-03,342,Kigali,PreWorkout X,Pre-Workout,4,15810,63240,Mobile Money
1020,2024-04-04,332,Kigali,PreWorkout X,Pre-Workout,3,20179,60537,Card
1021,2024-10-31,239,Musanze,Optimum Nutrition Creatine,Creatine,2,30466,60932,Bank Transfer
1022,2024-03-09,343,Kigali,Optimum Nutrition Creatine,Creatine,1,32412,32412,Cash
1023,2024-11-13,30,Musanze,Vitamins Complex,Vitamins,2,34881,69762,Bank Transfer
1024,2024-08-23,25,Huye,PreWorkout X,Pre-Workout,2,23156,46312,Mobile Money
1025,2024-11-29,185,Rubavu,Whey Protein,Whey,4,26589,106356,Cash
1026,2024-05-16,379,Huye,PreWorkout X,Pre-Workout,2,30975,61950,Card
1027,2024-03-16,39,Kigali,Vitamins Complex,Vitamins,3,30195,90585,Cash
1028,2024-02-04,213,Rwamagana,PreWorkout X,Pre-Workout,4,15141,60564,Bank Transfer
1029,2024-01-01,241,Kigali,Vitamins Complex,Vitamins,2,12708,25416,Cash
1030,2024-10-22,287,Huye,Whey Protein,Whey,4,21834,87336,Mobile Money
1031,2024-11-15,32,Huye,Vitamins Complex,Vitamins,2,13273,26546,Card
1032,2024-02-29,9,Rwamagana,Optimum Nutrition Creatine,Creatine,3,22541,67623,Cash
1033,2024-11-15,10,Kigali,Whey Protein,Whey,1,30106,30106,Cash
1034,2024-12-14,324,Huye,Vitamins Complex,Vitamins,2,12832,25664,Cash
1035,2024-11-23,111,Rwamagana,Energy Extreme,Energy,4,32963,131852,Card
1036,2024-09-23,357,Musanze,Optimum Nutrition Creatine,Creatine,1,32138,32138,Bank Transfer
1037,2024-12-26,321,Kigali,Creatine Monohydrate,Creatine,2,12800,25600,Cash
1038,2024-08-16,51,Rubavu,Whey Protein,Whey,3,19944,59832,Bank Transfer
1039,2024-09-26,383,Kigali,Creatine Monohydrate,Creatine,4,11104,44416,Card
1040,2024-11-11,104,Huye,Creatine Monohydrate,Creatine,4,33745,134980,Card
1041,2024-10-12,379,Musanze,Whey Protein,Whey,3,17263,51789,Mobile Money
1042,2024-10-17,378,Musanze,Whey Protein,Whey,2,29456,58912,Cash
1043,2024-07-31,126,Rwamagana,Creatine Monohydrate,Creatine,3,10508,31524,Card
1044,2024-06-13,251,Rwamagana,Whey Protein,Whey,1,13664,13664,Bank Transfer
1045,2024-01-05,73,Kigali,Vitamins Complex,Vitamins,1,28908,28908,Bank Transfer
1046,2024-12-04,340,Huye,PreWorkout X,Pre-Workout,1,14357,14357,Mobile Money
1047,2024-03-18,3,Kigali,Vitamins Complex,Vitamins,4,12292,49168,Bank Transfer
1048,2024-03-02,49,Musanze,Whey Protein,Whey,1,34126,34126,Bank Transfer
1049,2024-05-11,175,Rubavu,Whey Protein,Whey,4,28287,113148,Mobile Money
1050,2024-03-29,192,Rwamagana,Optimum Nutrition Creatine,Creatine,1,12230,12230,Cash
1051,2024-08-24,271,Rubavu,Optimum Nutrition Creatine,Creatine,1,22112,22112,Bank Transfer
1052,2024-02-11,352,Rwamagana,Energy Extreme,Energy,4,27951,111804,Bank Transfer
1053,2024-03-29,369,Rubavu,Optimum Nutrition Creatine,Creatine,4,17619,70476,Card
1054,2024-10-22,372,Rwamagana,Vitamins Complex,Vitamins,3,34618,103854,Bank Transfer
1055,2024-11-23,78,Musanze,Optimum Nutrition Creatine,Creatine,3,28919,86757,Bank Transfer
1056,2024-10-21,162,Huye,PreWorkout X,Pre-Workout,2,27677,55354,Mobile Money
1057,2024-04-13,388,Musanze,Creatine Monohydrate,Creatine,1,23046,23046,Bank Transfer
1058,2024-01-14,339,Rwamagana,Creatine Monohydrate,Creatine,4,29356,117424,Bank Transfer
1059,2024-10-14,168,Huye,PreWorkout X,Pre-Workout,2,33416,66832,Cash
1060,2024-06-27,283,Kigali,Optimum Nutrition Creatine,Creatine,3,28624,85872,Bank Transfer
1061,2024-05-04,13,Rubavu,PreWorkout X,Pre-Workout,4,10389,41556,Cash
1062,2024-12-18,147,Musanze,Energy Extreme,Energy,4,11855,47420,Mobile Money
1063,2024-01-23,379,Musanze,Vitamins Complex,Vitamins,4,30047,120188,Bank Transfer
1064,2024-03-03,89,Musanze,Whey Protein,Whey,3,11481,34443,Card
1065,2024-05-22,151,Huye,Creatine Monohydrate,Creatine,4,33646,134584,Card
1066,2024-06-01,371,Musanze,Energy Extreme,Energy,2,29477,58954,Card
1067,2024-05-24,328,Rubavu,Creatine Monohydrate,Creatine,1,30452,30452,Mobile Money
1068,2024-08-12,375,Rwamagana,Energy Extreme,Energy,3,29661,88983,Cash
1069,2024-11-04,272,Huye,PreWorkout X,Pre-Workout,3,21889,65667,Bank Transfer
1070,2024-04-13,179,Huye,PreWorkout X,Pre-Workout,3,31074,93222,Mobile Money
1071,2024-04-13,328,Musanze,Whey Protein,Whey,2,30979,61958,Cash
1072,2024-02-08,113,Musanze,PreWorkout X,Pre-Workout,0,18160,0,Cash
1073,2024-07-16,53,Huye,Vitamins Complex,Vitamins,4,29581,118324,Card
1074,2024-05-13,390,Huye,Vitamins Complex,Vitamins,3,26523,79569,Mobile Money
1075,2024-03-07,334,Kigali,Vitamins Complex,Vitamins,1,20808,20808,Mobile Money
1076,2024-06-27,376,Rubavu,Whey Protein,Whey,0,16261,0,Mobile Money
1077,2024-02-11,318,Rubavu,Whey Protein,Whey,3,29488,88464,Mobile Money
1078,2024-01-15,19,Huye,Creatine Monohydrate,Creatine,2,30335,60670,Cash
1079,2024-04-20,379,Rwamagana,PreWorkout X,Pre-Workout,2,32724,65448,Bank Transfer
1080,2024-06-05,47,Rwamagana,Creatine Monohydrate,Creatine,2,22253,44506,Mobile Money
1081,2024-10-15,141,Kigali,PreWorkout X,Pre-Workout,3,16432,49296,Card
1082,2024-08-18,391,Huye,PreWorkout X,Pre-Workout,4,13765,55060,Card
1083,2024-06-05,14,Musanze,Vitamins Complex,Vitamins,3,22502,67506,Card
1084,2024-02-07,310,Rwamagana,Energy Extreme,Energy,3,-34703,-104109,Card
1085,2024-04-06,29,Kigali,PreWorkout X,Pre-Workout,1,14855,14855,Mobile Money
1086,2024-10-15,319,Huye,PreWorkout X,Pre-Workout,4,32865,131460,Card
1087,2024-09-10,57,Huye,Whey Protein,Whey,2,30840,61680,Bank Transfer
1088,2024-07-14,62,Rubavu,Whey Protein,Whey,4,32745,130980,Card
1089,2024-03-26,17,Kigali,Creatine Monohydrate,Creatine,1,10201,10201,Bank Transfer
1090,2024-11-17,58,Musanze,Creatine Monohydrate,Creatine,2,26901,53802,Cash
1091,2024-01-10,82,Kigali,Whey Protein,Whey,1,11988,11988,Card
1092,2024-01-05,219,Musanze,Whey Protein,Whey,2,24256,48512,Bank Transfer
1093,2024-05-02,387,Huye,Creatine Monohydrate,Creatine,1,17162,17162,Bank Transfer
1094,2024-11-25,345,Kigali,Vitamins Complex,Vitamins,2,32625,65250,Cash
1095,2024-12-18,2,Kigali,Whey Protein,Whey,3,18399,55197,Bank Transfer
1096,2024-04-27,166,Rwamagana,Creatine Monohydrate,Creatine,4,20825,83300,Bank Transfer
1097,2024-10-20,295,Musanze,Optimum Nutrition Creatine,Creatine,2,-34729,-69458,Bank Transfer
1098,2024-06-07,230,Rwamagana,Vitamins Complex,Vitamins,3,11518,34554,Bank Transfer
1099,2024-10-29,41,Kigali,Vitamins Complex,Vitamins,4,26346,105384,Cash
1100,2024-08-15,108,Rwamagana,PreWorkout X,Pre-Workout,2,28579,57158,Mobile Money
1101,2024-12-30,367,Rwamagana,Optimum Nutrition Creatine,Creatine,3,13554,40662,Bank Transfer
1102,2024-08-03,323,Rubavu,Vitamins Complex,Vitamins,2,29233,58466,Bank Transfer
1103,2024-07-02,283,Huye,Energy Extreme,Energy,2,11742,23484,Bank Transfer
1104,2024-01-15,352,Huye,Whey Protein,Whey,2,22360,44720,Cash
1105,2024-06-05,100,Rwamagana,PreWorkout X,Pre-Workout,4,23032,92128,Card
1106,2024-05-15,258,Huye,Whey Protein,Whey,3,28939,86817,Bank Transfer
1107,2024-09-17,65,Rubavu,Vitamins Complex,Vitamins,1,17619,17619,Cash
1108,2024-06-05,266,Rubavu,Energy Extreme,Energy,3,19369,58107,Bank Transfer
1109,2024-02-16,315,Huye,Creatine Monohydrate,Creatine,1,25438,25438,Cash
1110,2024-11-19,48,Rwamagana,PreWorkout X,Pre-Workout,2,12994,25988,Cash
1111,2024-11-27,248,Musanze,Optimum Nutrition Creatine,Creatine,1,25226,25226,Cash
1112,2024-06-21,25,Huye,Whey Protein,Whey,2,28845,57690,Cash
1113,2024-05-09,369,Kigali,PreWorkout X,Pre-Workout,1,18475,18475,Mobile Money
1114,2024-04-04,7,Musanze,Whey Protein,Whey,1,19283,19283,Bank Transfer
1115,2024-04-24,164,Huye,Vitamins Complex,Vitamins,1,33688,33688,Card
1116,2024-08-30,138,Rubavu,Creatine Monohydrate,Creatine,3,11920,35760,Card
1117,2024-10-18,237,Rubavu,Optimum Nutrition Creatine,Creatine,4,21336,85344,Card
1118,2024-10-08,288,Rubavu,Vitamins Complex,Vitamins,2,22905,45810,Cash
1119,2024-10-25,166,Rubavu,PreWorkout X,Pre-Workout,2,18367,36734,Cash
1120,2024-10-09,370,Kigali,Vitamins Complex,Vitamins,1,14937,14937,Card
1121,2024-03-09,178,Musanze,Energy Extreme,Energy,3,-28485,-85455,Card
1122,2024-05-27,341,Rwamagana,Vitamins Complex,Vitamins,3,28163,84489,Bank Transfer
1123,2024-01-11,379,Rubavu,Creatine Monohydrate,Creatine,3,13676,41028,Bank Transfer
1124,2024-09-10,248,Rubavu,Whey Protein,Whey,1,34473,34473,Bank Transfer
1125,2024-11-25,43,Rwamagana,Whey Protein,Whey,4,22048,88192,Card
1126,2024-12-25,212,Rubavu,Creatine Monohydrate,Creatine,1,20409,20409,Card
1127,2024-02-07,369,Rubavu,Creatine Monohydrate,Creatine,1,20278,20278,Mobile Money
1128,2024-05-13,111,Huye,PreWorkout X,Pre-Workout,1,34726,34726,Cash
1129,2024-07-18,63,Musanze,Optimum Nutrition Creatine,Creatine,4,31550,126200,Cash
1130,2024-01-23,366,Kigali,Energy Extreme,Energy,1,32520,32520,Mobile Money
1131,2024-10-29,290,Rwamagana,Whey Protein,Whey,1,28730,28730,Cash
1132,2024-12-11,61,Huye,Vitamins Complex,Vitamins,4,20442,81768,Card
1133,2024-10-28,314,Musanze,Energy Extreme,Energy,2,30285,60570,Card
1134,2024-12-28,16,Kigali,Energy Extreme,Energy,1,30810,30810,Cash
1135,2024-08-05,304,Rubavu,PreWorkout X,Pre-Workout,2,11629,23258,Card
1136,2024-05-20,38,Kigali,Creatine Monohydrate,Creatine,3,11361,34083,Cash
1137,2024-04-13,164,Rwamagana,Energy Extreme,Energy,3,14370,43110,Bank Transfer
1138,2024-07-28,77,Rubavu,Creatine Monohydrate,Creatine,3,20558,61674,Bank Transfer
1139,2024-04-20,387,Rubavu,Creatine Monohydrate,Creatine,4,21949,87796,Cash
1140,2024-04-13,321,Rubavu,PreWorkout X,Pre-Workout,2,10869,21738,Bank Transfer
1141,2024-11-11,91,Huye,Energy Extreme,Energy,3,20103,60309,Bank Transfer
1142,2024-06-19,209,Rubavu,PreWorkout X,Pre-Workout,2,10690,21380,Mobile Money
1143,2024-12-21,390,Kigali,PreWorkout X,Pre-Workout,1,20748,20748,Bank Transfer
1144,2024-11-19,295,Kigali,Energy Extreme,Energy,3,18024,54072,Bank Transfer
1145,2024-05-12,284,Rubavu,Vitamins Complex,Vitamins,1,30411,30411,Bank Transfer
1146,2024-10-19,338,Rubavu,Creatine Monohydrate,Creatine,1,31128,31128,Cash
1147,2024-11-23,341,Musanze,Energy Extreme,Energy,4,29642,118568,Cash
1148,2024-05-06,363,Rubavu,Optimum Nutrition Creatine,Creatine,2,30025,60050,Cash
1149,2024-04-15,230,Rubavu,Energy Extreme,Energy,3,15307,45921,Bank Transfer
1150,2024-04-01,114,Huye,Optimum Nutrition Creatine,Creatine,2,27063,54126,Cash
1151,2024-10-13,37,Huye,Vitamins Complex,Vitamins,4,15738,62952,Card
1152,2024-02-20,18,Rubavu,Energy Extreme,Energy,3,24427,73281,Bank Transfer
1153,2024-01-29,150,Rwamagana,Whey Protein,Whey,2,26446,52892,Mobile Money
1154,2024-10-22,186,Kigali,Vitamins Complex,Vitamins,4,23450,93800,Bank Transfer
1155,2024-10-23,260,Rwamagana,PreWorkout X,Pre-Workout,1,23516,23516,Mobile Money
1156,2024-08-01,61,Musanze,PreWorkout X,Pre-Workout,2,18326,36652,Bank Transfer
1157,2024-09-23,207,Musanze,Vitamins Complex,Vitamins,3,18003,54009,Cash
1158,2024-09-13,242,Rwamagana,Creatine Monohydrate,Creatine,1,13074,13074,Cash
1159,2024-10-28,102,Musanze,Energy Extreme,Energy,1,33936,33936,Cash
1160,2024-04-10,133,Huye,Optimum Nutrition Creatine,Creatine,2,23652,47304,Cash
1161,2024-12-11,348,Kigali,Creatine Monohydrate,Creatine,1,12761,12761,Mobile Money
1162,2024-04-19,109,Musanze,Whey Protein,Whey,1,26625,26625,Card
1163,2024-06-30,291,Rubavu,Energy Extreme,Energy,3,25954,77862,Cash
1164,2024-11-08,129,Rwamagana,Creatine Monohydrate,Creatine,4,22356,89424,Bank Transfer
1165,2024-01-01,283,Huye,Vitamins Complex,Vitamins,4,12187,48748,Mobile Money
1166,2024-11-14,23,Huye,Optimum Nutrition Creatine,Creatine,4,31225,124900,Bank Transfer
1167,2024-02-24,61,Rubavu,Energy Extreme,Energy,1,34852,34852,Cash
1168,2024-05-28,344,Rwamagana,PreWorkout X,Pre-Workout,3,24387,73161,Mobile Money
1169,2024-11-04,302,Musanze,Whey Protein,Whey,1,23622,23622,Bank Transfer
1170,2024-05-16,389,Huye,Vitamins Complex,Vitamins,4,22127,88508,Card
1171,2024-07-20,177,Huye,Energy Extreme,Energy,4,-16121,-64484,Card
1172,2024-11-08,336,Rwamagana,Optimum Nutrition Creatine,Creatine,2,29238,58476,Bank Transfer
1173,2024-04-26,213,Rubavu,Whey Protein,Whey,1,33408,33408,Bank Transfer
1174,2024-06-02,6,Rubavu,Optimum Nutrition Creatine,Creatine,1,10136,10136,Mobile Money
1175,2024-10-17,39,Musanze,Creatine Monohydrate,Creatine,3,28978,86934,Card
1176,2024-03-03,118,Rubavu,Vitamins Complex,Vitamins,2,12472,24944,Cash
1177,2024-08-31,76,Kigali,Energy Extreme,Energy,1,10086,10086,Cash
1178,2024-01-25,313,Rubavu,Creatine Monohydrate,Creatine,3,34527,103581,Mobile Money
1179,2024-03-30,285,Kigali,Creatine Monohydrate,Creatine,3,29157,87471,Cash
1180,2024-03-15,87,Rwamagana,PreWorkout X,Pre-Workout,3,11700,35100,Cash
1181,2024-10-20,46,Rubavu,Whey Protein,Whey,1,33199,33199,Cash
1182,2024-07-28,45,Musanze,PreWorkout X,Pre-Workout,4,28031,112124,Cash
1183,2024-12-12,104,Rubavu,Creatine Monohydrate,Creatine,1,21510,21510,Bank Transfer
1184,2024-01-17,134,Kigali,Optimum Nutrition Creatine,Creatine,1,30929,30929,Mobile Money
1185,2024-05-07,94,Musanze,Energy Extreme,Energy,4,21281,85124,Card
1186,2024-12-29,289,Kigali,Energy Extreme,Energy,2,23045,46090,Mobile Money
1187,2024-09-07,126,Kigali,Creatine Monohydrate,Creatine,2,18912,37824,Cash
1188,2024-06-27,122,Rwamagana,Creatine Monohydrate,Creatine,3,17081,51243,Mobile Money
1189,2024-06-30,115,Rubavu,PreWorkout X,Pre-Workout,2,24318,48636,Mobile Money
1190,2024-05-31,28,Rubavu,Energy Extreme,Energy,4,23545,94180,Bank Transfer
1191,2024-01-25,47,Kigali,PreWorkout X,Pre-Workout,3,12294,36882,Cash
1192,2024-06-28,118,Rubavu,PreWorkout X,Pre-Workout,2,26530,53060,Bank Transfer
1193,2024-07-16,152,Rubavu,Creatine Monohydrate,Creatine,3,13453,40359,Mobile Money
1194,2024-12-09,137,Kigali,Whey Protein,Whey,4,20602,82408,Mobile Money
1195,2024-06-09,19,Rubavu,Optimum Nutrition Creatine,Creatine,3,29744,89232,Bank Transfer
1196,2024-06-25,175,Rwamagana,Energy Extreme,Energy,3,24665,73995,Mobile Money
1197,2024-10-11,354,Rubavu,Whey Protein,Whey,2,18640,37280,Card
1198,2024-03-03,246,Huye,Optimum Nutrition Creatine,Creatine,3,14236,42708,Cash
1199,2024-05-29,93,Huye,Whey Protein,Whey,1,21169,21169,Card
1200,2024-06-02,205,Rubavu,PreWorkout X,Pre-Workout,4,10238,40952,Bank Transfer
1201,2024-06-04,245,Rwamagana,PreWorkout X,Pre-Workout,4,15552,62208,Bank Transfer
1202,2024-02-18,295,Kigali,Optimum Nutrition Creatine,Creatine,4,21164,84656,Mobile Money
1203,2024-12-02,282,Huye,Creatine Monohydrate,Creatine,4,31335,125340,Card
1204,2024-03-24,325,Huye,Optimum Nutrition Creatine,Creatine,0,31772,0,Cash
1205,2024-12-26,7,Kigali,Optimum Nutrition Creatine,Creatine,2,25810,51620,Cash
1206,2024-06-25,103,Kigali,PreWorkout X,Pre-Workout,0,10816,0,Cash
1207,2024-05-27,241,Huye,Vitamins Complex,Vitamins,1,10192,10192,Mobile Money
1208,2024-04-27,171,Musanze,Whey Protein,Whey,2,22816,45632,Bank Transfer
1209,2024-12-07,253,Kigali,Optimum Nutrition Creatine,Creatine,1,34826,34826,Cash
1210,2024-03-03,29,Kigali,Energy Extreme,Energy,3,17374,52122,Mobile Money
1211,2024-07-07,282,Rubavu,Creatine Monohydrate,Creatine,1,20655,20655,Cash
1212,2024-12-25,25,Kigali,Energy Extreme,Energy,4,19359,77436,Mobile Money
1213,2024-02-18,73,Huye,Vitamins Complex,Vitamins,2,16811,33622,Mobile Money
1214,2024-11-22,93,Huye,Energy Extreme,Energy,4,30288,121152,Card
1215,2024-09-13,336,Kigali,Energy Extreme,Energy,1,19813,19813,Cash
1216,2024-08-11,364,Rubavu,Vitamins Complex,Vitamins,1,20738,20738,Cash
1217,2024-05-20,233,Rwamagana,Optimum Nutrition Creatine,Creatine,3,16773,50319,Card
1218,2024-08-02,339,Rwamagana,Optimum Nutrition Creatine,Creatine,3,10717,32151,Card
1219,2024-07-29,271,Musanze,Optimum Nutrition Creatine,Creatine,3,15057,45171,Bank Transfer
1220,2024-11-13,181,Rwamagana,Creatine Monohydrate,Creatine,3,14234,42702,Cash
1221,2024-02-01,57,Rubavu,Energy Extreme,Energy,2,14637,29274,Cash
1222,2024-06-06,384,Rwamagana,PreWorkout X,Pre-Workout,4,33185,132740,Cash
1223,2024-10-11,224,Musanze,Optimum Nutrition Creatine,Creatine,4,18385,73540,Bank Transfer
1224,2024-10-31,6,Kigali,Creatine Monohydrate,Creatine,4,12581,50324,Cash
1225,2024-10-12,360,Musanze,Creatine Monohydrate,Creatine,4,32712,130848,Mobile Money
1226,2024-05-23,220,Musanze,Vitamins Complex,Vitamins,4,29790,119160,Mobile Money
1227,2024-01-19,49,Rwamagana,Creatine Monohydrate,Creatine,4,21064,84256,Card
1228,2024-01-18,322,Rubavu,Creatine Monohydrate,Creatine,1,14177,14177,Card
1229,2024-09-13,335,Musanze,Energy Extreme,Energy,1,28988,28988,Card
1230,2024-03-18,221,Huye,Energy Extreme,Energy,0,32463,0,Card
1231,2024-06-23,323,Kigali,Creatine Monohydrate,Creatine,3,21996,65988,Cash
1232,2024-07-12,182,Rwamagana,Creatine Monohydrate,Creatine,3,26386,79158,Bank Transfer
1233,2024-04-22,40,Rubavu,Energy Extreme,Energy,2,32335,64670,Bank Transfer
1234,2024-04-23,60,Rwamagana,PreWorkout X,Pre-Workout,3,32010,96030,Cash
1235,2024-08-09,122,Rwamagana,Vitamins Complex,Vitamins,4,-12890,-51560,Card
1236,2024-06-14,96,Musanze,Vitamins Complex,Vitamins,3,20858,62574,Cash
1237,2024-11-14,386,Rwamagana,Energy Extreme,Energy,3,13306,39918,Cash
1238,2024-05-11,49,Huye,Energy Extreme,Energy,2,19471,38942,Card
1239,2024-09-20,159,Huye,Whey Protein,Whey,1,24683,24683,Mobile Money
